is_fraud,hour,pos_entry_mode,transaction_amount,merchant_category_code,txn_count_24h,spend_24h,mins_since_last,merchant_id,prev_merchant,unusual_mcc,rf_score
0,14,chip,1349.7,5944,0.0,0.0,2568.883333333333,M000150,M000046,1,0.05426157696574489
0,11,chip,27.86,5812,0.0,0.0,2730.55,M000006,M000150,1,0.00015171657313172836
0,18,chip,33.04,5912,0.0,0.0,1838.5833333333333,M000245,M000006,1,0.0025628002000565196
0,11,chip,32.73,5812,0.0,0.0,2440.05,M000046,M000245,1,0.0001961247659901659
0,20,chip,382.46,5944,0.0,0.0,1990.6833333333334,M000017,M000046,1,0.01230240519556746
0,10,ecom,39.23,5999,0.0,0.0,3748.0833333333335,M000031,M000017,1,0.0984702220929104
0,19,ecom,444.1,4511,1.0,39.23,529.4833333333333,M000133,M000031,1,0.058021872401269776
0,13,contactless,33.32,5411,0.0,0.0,2532.9166666666665,M000022,M000133,0,0.00047546341470529633
0,13,contactless,110.03,5411,0.0,0.0,1445.8,M000100,M000022,0,0.0013748668331892212
0,19,chip,21.2,5812,0.0,0.0,1749.6,M000026,M000100,1,0.0001961247659901659
0,15,chip,9.95,5812,0.0,0.0,2678.6833333333334,M000094,M000026,1,0.000792861189601164
0,13,e-wallet,30.0,4900,1.0,9.95,1326.7833333333333,M000137,M000094,1,0.0014560888190051093
0,18,chip,92.84,5411,1.0,30.0,270.21666666666664,M000005,M000137,0,0.028422012345886757
0,23,chip,61.18,5541,0.0,0.0,3189.483333333333,M000028,M000005,1,0.0005337150115681125
0,11,contactless,58.51,7832,1.0,61.18,744.35,M000157,M000028,1,0.0071653012733735675
0,11,e-wallet,235.09,5817,0.0,0.0,2877.45,M000027,M000157,1,0.007448660195126454
0,21,e-wallet,123.57,4900,1.0,235.09,596.55,M000011,M000027,1,0.012041817338148585
0,14,ecom,256.98,4900,0.0,0.0,2439.4166666666665,M000108,M000011,1,0.06699367157143012
0,14,chip,57.17,5541,0.0,0.0,2878.9166666666665,M000045,M000108,1,0.0006617137392172119
0,8,contactless,23.35,5411,1.0,57.17,1060.05,M000024,M000045,0,0.00022972417523434965
0,12,ecom,44.93,5999,2.0,80.52000000000001,279.1666666666667,M000009,M000024,1,0.30672163148905496
0,18,ecom,9.99,5968,2.0,68.28,321.45,M000004,M000009,1,0.168551933841711
0,10,chip,12.27,5812,2.0,54.92,984.2166666666667,M000142,M000004,1,0.006765347734482538
0,10,ecom,51.56,7995,0.0,0.0,5740.633333333333,M001088,M000142,1,0.11782206597720264
0,14,e-wallet,42.93,7995,1.0,51.56,252.81666666666666,M000090,M001088,1,0.08040759785276638
0,18,ecom,365.52,5944,0.0,0.0,4545.433333333333,M000017,M000090,1,0.09029466545295022
0,18,ecom,38.73,5999,1.0,365.52,34.63333333333333,M000109,M000017,1,0.5655405529573498
0,14,ecom,175.45,4900,2.0,404.25,1203.5,M000011,M000109,1,0.08520489306605354
0,17,magstripe,26.16,5812,3.0,579.6999999999999,155.73333333333332,M000006,M000011,1,0.08661617708589203
0,10,contactless,17.22,5812,0.0,0.0,2480.3166666666666,M000006,M000006,1,0.00015171657313172836
0,17,ecom,603.0,5944,1.0,17.22,406.48333333333335,M000017,M000006,1,0.35803167792979645
0,10,chip,58.68,5541,2.0,620.22,1025.6,M000139,M000017,1,0.0045625932536170165
0,12,chip,11.15,5411,2.0,661.68,107.08333333333333,M000033,M000139,0,0.06937659299078298
0,12,ecom,44.04,4900,3.0,672.83,12.95,M000137,M000033,1,0.8829068037103273
0,16,contactless,84.78,5411,0.0,0.0,4553.683333333333,M000098,M000137,0,0.008962810060951332
0,18,chip,31.46,5812,1.0,84.78,111.48333333333333,M000155,M000098,1,0.01938755703020785
0,12,chip,22.32,5812,0.0,0.0,3988.616666666667,M000219,M000155,1,0.000792861189601164
0,10,ecom,318.22,7011,1.0,22.32,1309.4166666666667,M000025,M000219,1,0.13821686979927802
0,18,contactless,46.17,5812,1.0,318.22,448.31666666666666,M000000,M000025,1,0.005787973518373959
0,9,ecom,118.75,5817,2.0,364.39000000000004,903.2333333333333,M000101,M000000,1,0.0668389759679022
0,22,magstripe,72.12,5411,1.0,118.75,783.8,M001870,M000101,0,0.02467594367258341
0,13,chip,48.12,5541,1.0,72.12,910.6833333333333,M000035,M001870,1,0.0011316599583892687
0,19,chip,79.1,5541,0.0,0.0,1810.9166666666667,M000048,M000035,1,0.0006617137392172119
0,11,contactless,61.7,5411,1.0,79.1,922.0166666666667,M000022,M000048,0,0.0002711372761073006
0,12,contactless,33.49,5541,2.0,140.8,96.95,M000629,M000022,1,0.02089352917816201
0,6,ecom,42.37,5999,0.0,0.0,2532.1666666666665,M000001,M000629,1,0.05688575159268081
0,22,chip,56.56,5411,1.0,42.37,936.4333333333333,M000014,M000001,0,0.002403841255037879
0,14,e-wallet,64.91,5999,0.0,0.0,9999.0,M000016,none,1,0.02413692194957757
0,11,ecom,52.75,5541,0.0,0.0,2698.516666666667,M000048,M000016,1,0.02201024110701082
0,15,ecom,109.54,4511,0.0,0.0,1681.4666666666667,M000133,M000048,1,0.08273351527216566
0,17,ecom,212.83,7011,0.0,0.0,1565.4333333333334,M000003,M000133,1,0.03949586489011543
0,11,ecom,307.19,7011,1.0,212.83,1039.85,M000003,M000003,1,0.05540336484104836
0,17,ecom,60.46,5999,2.0,520.02,354.75,M000102,M000003,1,0.25422516750553525
0,22,ecom,305.57,5999,2.0,367.65,299.75,M000016,M000102,1,0.42044222510392515
0,10,chip,47.87,5541,0.0,0.0,5087.2,M000012,M000016,1,0.0006617137392172119
0,18,chip,35.09,5541,1.0,47.87,489.5,M000034,M000012,1,0.0028454165708304275
0,18,chip,16.58,5411,0.0,0.0,4310.233333333334,M000033,M000034,0,0.0002913973422411474
0,8,chip,51.06,7832,0.0,0.0,5168.316666666667,M000166,M000033,1,0.00821168198281008
0,14,ecom,84.23,7995,0.0,0.0,1779.6833333333334,M000040,M000166,1,0.1592508836234912
0,15,chip,11.71,5812,0.0,0.0,1469.1166666666666,M000165,M000040,1,0.0012294731989729462
0,11,chip,27.54,5912,0.0,0.0,2682.2833333333333,M000386,M000165,1,0.006166403215034842
0,18,ecom,74.21,5999,0.0,0.0,1830.0,M000010,M000386,1,0.10426390037058514
0,21,ecom,109.61,5411,1.0,74.21,207.71666666666667,M000014,M000010,0,0.3896732999370079
0,7,contactless,68.05,5812,2.0,183.82,604.6333333333333,M000021,M000014,1,0.002718923697241376
0,18,contactless,24.4,5411,0.0,0.0,2066.1666666666665,M000030,M000021,0,0.0010189344414471809
0,11,ecom,223.3,5817,1.0,24.4,1055.2666666666667,M000191,M000030,1,0.09728544498653745
0,14,chip,60.33,5541,0.0,0.0,4447.266666666666,M000103,M000191,1,0.001135007341392335
0,17,ecom,33.72,7995,1.0,60.33,235.81666666666666,M000093,M000103,1,0.5460365480087083
0,8,chip,38.35,5812,2.0,94.05,890.1333333333333,M000000,M000093,1,0.005507854162979945
0,16,contactless,18.86,5411,2.0,72.07,468.56666666666666,M000005,M000000,0,0.011466576639022124
0,16,ecom,39.43,5999,0.0,0.0,1462.4666666666667,M000001,M000005,1,0.07185683629755234
0,18,ecom,264.52,5944,1.0,39.43,65.6,M000183,M000001,1,0.6520962847840798
0,20,e-wallet,99.99,5968,2.0,303.95,130.1,M000549,M000183,1,0.13282772260938389
0,9,ecom,39.28,5912,3.0,403.94,817.8833333333333,M000151,M000549,1,0.03237718295362574
0,11,chip,248.54,7011,0.0,0.0,4430.033333333334,M000003,M000151,1,0.004747071547212875
0,20,contactless,54.52,5411,1.0,248.54,520.2166666666667,M000044,M000003,0,0.019482408969911463
0,21,e-wallet,13.96,5411,2.0,303.06,87.36666666666666,M000030,M000044,0,0.1041839644731029
0,22,ecom,629.98,4511,0.0,0.0,1503.95,M000133,M000030,1,0.2134671800985815
0,20,chip,19.99,5541,0.0,0.0,4174.933333333333,M000238,M000133,1,0.0009116967327390982
0,20,contactless,43.31,5411,1.0,19.99,26.916666666666668,M000037,M000238,0,0.03218951014610217
0,22,ecom,44.07,5999,0.0,0.0,1529.1833333333334,M000102,M000037,1,0.21579238730928713
0,15,e-wallet,88.5,7995,0.0,0.0,2458.5,M000040,M000102,1,0.02973621053859449
0,17,contactless,44.05,5812,0.0,0.0,5898.35,M000165,M000040,1,0.001072442445833962
0,9,ecom,217.45,7011,1.0,44.05,922.4666666666667,M000003,M000165,1,0.03681159125041009
0,18,ecom,38.72,5411,1.0,217.45,544.3,M000005,M000003,0,0.029141815793962484
0,10,chip,17.6,5812,0.0,0.0,2405.25,M000013,M000005,1,0.0024984741953457124
0,19,magstripe,103.81,5541,1.0,17.6,556.1666666666666,M000012,M000013,1,0.015851195408510297
0,21,contactless,10.24,5812,2.0,121.41,102.7,M000000,M000012,1,0.08905782189076179
0,18,chip,26.73,5812,2.0,114.05,1282.15,M000008,M000000,1,0.0008713021192773321
0,21,chip,20.55,5411,0.0,0.0,1596.1833333333334,M000243,M000008,0,0.00027548643910698745
0,22,ecom,131.98,4900,0.0,0.0,2938.2166666666667,M000137,M000243,1,0.07687465894400342
0,14,ecom,46.86,5999,0.0,0.0,3859.9166666666665,M000170,M000137,1,0.1157847440058269
0,17,ecom,4.99,5968,0.0,0.0,1605.2,M000073,M000170,1,0.09110801006511675
0,18,chip,216.15,7011,0.0,0.0,1513.9166666666667,M000003,M000073,1,0.005205021925769044
0,23,ecom,155.98,7011,1.0,216.15,275.6166666666667,M000025,M000003,1,0.19924041827085096
0,15,contactless,40.97,5812,2.0,372.13,991.7333333333333,M000000,M000025,1,0.0010928960463839536
0,12,ecom,210.21,5944,0.0,0.0,2680.9166666666665,M000017,M000000,1,0.05568283451483246
0,14,contactless,12.65,5812,0.0,0.0,9999.0,M000021,none,1,0.0009445587205686737
0,11,ecom,55.94,5411,1.0,12.65,1258.65,M000098,M000021,0,0.0078889666432668
0,10,chip,35.38,5812,1.0,55.94,1401.4166666666667,M000046,M000098,1,0.0015464962986420402
0,13,contactless,19.6,5812,1.0,35.38,144.9,M000008,M000046,1,0.011392066505043019
0,17,e-wallet,84.63,5541,2.0,54.980000000000004,285.6666666666667,M000047,M000008,1,0.0050491125069371656
0,23,ecom,9.99,5968,3.0,139.61,354.4,M000169,M000047,1,0.2776720796079593
0,11,chip,15.82,7832,3.0,114.22,701.2666666666667,M000610,M000169,1,0.0035375017884203665
0,6,ecom,286.39,7011,1.0,15.82,1118.5666666666666,M000003,M000610,1,0.015090661950771671
0,17,ecom,52.88,4900,1.0,286.39,703.25,M000011,M000003,1,0.06413456730206224
0,0,chip,12.85,5411,0.0,0.0,1848.45,M000037,M000011,0,0.0
0,8,phone,84.63,5411,0.0,0.0,1890.4666666666667,M000067,M000037,0,0.0007745007172274386
0,11,ecom,9.99,5968,1.0,84.63,172.1,M000083,M000067,1,0.43494551732497827
0,19,contactless,62.36,5411,2.0,94.61999999999999,501.9,M000041,M000083,0,0.0011685025568537789
0,17,ecom,146.68,4900,1.0,62.36,1329.5166666666667,M000080,M000041,1,0.02708224484092516
0,10,ecom,43.82,5999,1.0,146.68,1001.9666666666667,M000018,M000080,1,0.07234737369886028
0,11,ecom,47.72,5999,2.0,190.5,55.86666666666667,M000068,M000018,1,0.6352194259702945
0,15,chip,36.3,5812,3.0,238.22,284.1166666666667,M000021,M000068,1,0.0008340930093662111
0,19,contactless,54.73,5541,3.0,127.84,190.6,M000028,M000021,1,0.01652923877115815
0,5,ecom,52.49,5999,0.0,0.0,3525.9333333333334,M000009,M000028,1,0.03003017052637948
0,16,e-wallet,115.19,5817,1.0,52.49,604.9,M000029,M000009,1,0.004181266859998743
0,20,contactless,8.51,5411,2.0,167.68,240.08333333333334,M000114,M000029,0,0.006194037197393267
0,10,e-wallet,246.11,5817,2.0,123.7,882.2333333333333,M000038,M000114,1,0.002693300133330453
0,13,magstripe,10.97,5411,3.0,369.81,180.65,M000243,M000038,0,0.08729278425273854
0,19,chip,51.4,5812,3.0,265.59000000000003,323.46666666666664,M000026,M000243,1,0.003668720148510628
0,20,contactless,41.4,5812,0.0,0.0,1498.1666666666667,M000008,M000026,1,0.0002108011578558537
0,8,magstripe,38.67,5912,1.0,41.4,723.55,M000136,M000008,1,0.013796070952510888
0,9,chip,15.9,5912,2.0,80.07,52.1,M000136,M000136,1,0.03754460325151789
0,20,chip,136.9,5944,2.0,54.57,673.6,M000183,M000136,1,0.011317383642308252
0,10,ecom,19.99,5968,1.0,136.9,839.15,M000148,M000183,1,0.058359602969164176
0,16,ecom,29.99,5968,2.0,156.89000000000001,387.55,M000169,M000148,1,0.11572620091918198
0,12,ecom,42.21,5999,1.0,29.99,1159.2666666666667,M000016,M000169,1,0.028909072686743757
0,21,contactless,10.74,5411,1.0,42.21,573.7666666666667,M000014,M000016,0,0.001395306978023771
0,13,ecom,49.56,5999,1.0,10.74,969.6,M000237,M000014,1,0.08060300088401454
0,16,ecom,14.99,5968,0.0,0.0,1620.4666666666667,M000004,M000237,1,0.034317847500138284
0,11,chip,15.49,5411,1.0,14.99,1095.65,M000929,M000004,0,0.00027335973798017007
0,11,e-wallet,123.45,4900,2.0,30.48,7.216666666666667,M000011,M000929,1,0.04275155440914467
0,14,contactless,52.86,5541,3.0,153.93,222.81666666666666,M000850,M000011,1,0.02163797946957346
0,20,e-wallet,22.35,5541,3.0,191.8,331.95,M000248,M000850,1,0.0178583317731378
0,6,ecom,9.99,5968,0.0,0.0,3471.65,M000169,M000248,1,0.06502678602532903
0,15,chip,366.8,7011,1.0,9.99,530.6166666666667,M000053,M000169,1,0.02706320808946055
0,16,contactless,45.2,7832,2.0,376.79,72.61666666666666,M000177,M000053,1,0.03277489622860851
0,15,chip,45.84,5541,1.0,45.2,1391.9833333333333,M000036,M000177,1,0.0012635279398500725
0,22,ecom,92.34,4900,1.0,45.84,430.9,M000228,M000036,1,0.054821708998690946
0,18,chip,124.91,5411,1.0,92.34,1164.45,M000929,M000228,0,0.0007184217815550586
0,14,ecom,157.37,4900,1.0,124.91,1214.0,M000080,M000929,1,0.06275190027008147
0,18,contactless,69.45,5541,1.0,157.37,247.65,M000012,M000080,1,0.01101024289420052
0,22,ecom,30.18,5411,0.0,0.0,1680.1166666666666,M000033,M000012,0,0.007168484763421802
0,9,contactless,72.51,5541,1.0,30.18,668.0833333333334,M000139,M000033,1,0.005571126686774592
0,14,contactless,17.63,5812,0.0,0.0,3179.15,M000021,M000139,1,0.0008459418350572053
0,18,contactless,47.89,5541,0.0,0.0,1672.8833333333334,M000202,M000021,1,0.0014601531978400148
0,7,chip,96.32,5812,0.0,0.0,3641.633333333333,M000026,M000202,1,0.0003628528137608735
0,20,chip,9.6,5812,1.0,96.32,776.9166666666666,M000155,M000026,1,0.0014218794613906583
0,18,magstripe,37.52,5411,0.0,0.0,2806.95,M000224,M000155,0,0.0004923862869134786
0,11,chip,80.54,5812,1.0,37.52,1016.8333333333334,M000020,M000224,1,0.0007519695031875059
0,22,ecom,14.99,5968,1.0,80.54,669.0,M000148,M000020,1,0.07276000635133588
0,3,ecom,49.99,5968,2.0,95.53,291.68333333333334,M000083,M000148,1,0.5534304704846242
0,18,ecom,38.0,5817,2.0,64.98,902.4166666666666,M000015,M000083,1,0.04744788414782034
0,16,ecom,140.56,4900,1.0,38.0,1298.6,M000011,M000015,1,0.0131999019527393
0,20,chip,47.01,5812,1.0,140.56,218.53333333333333,M000006,M000011,1,0.011169560658587731
0,14,chip,66.61,5541,2.0,187.57,1122.7,M000047,M000006,1,0.0009114759096286937
0,22,ecom,206.56,5817,1.0,66.61,447.15,M000181,M000047,1,0.06629193756933989
0,14,contactless,50.75,5541,2.0,273.17,982.0666666666667,M000036,M000181,1,0.004142372737964311
0,16,ecom,23.56,7832,0.0,0.0,1558.25,M000610,M000036,1,0.061984588077620986
0,12,contactless,28.07,5411,1.0,23.56,1212.6333333333334,M000014,M000610,0,0.0003366967166561932
0,18,ecom,128.61,4900,1.0,28.07,311.3833333333333,M000228,M000014,1,0.16741210731480613
0,23,magstripe,71.63,5812,2.0,156.68,316.6666666666667,M000000,M000228,1,0.011256543597003309
0,14,ecom,11.36,5411,0.0,0.0,2339.9166666666665,M000033,M000000,0,0.011081615171213368
0,14,e-wallet,54.69,5541,0.0,0.0,1477.9666666666667,M000164,M000033,1,0.00224777408345951
0,20,contactless,15.73,5411,1.0,54.69,313.15,M000114,M000164,0,0.004262878518696513
0,17,ecom,9.99,5968,0.0,0.0,2689.766666666667,M000083,M000114,1,0.061852852342346
0,11,ecom,45.78,5999,1.0,9.99,1133.85,M000170,M000083,1,0.06266153996530145
0,14,ecom,14.5,5411,2.0,55.77,149.95,M000005,M000170,0,0.06027255682828399
0,18,ecom,29.99,5968,2.0,60.28,266.98333333333335,M000148,M000005,1,0.2490075105391796
0,10,contactless,37.88,5411,3.0,90.27,964.55,M000104,M000148,0,0.0007781099355257951
0,15,ecom,51.47,5817,2.0,67.87,256.1666666666667,M000015,M000104,1,0.33988623853088656
0,16,ecom,55.85,5411,0.0,0.0,2943.2,M000041,M000015,0,0.006970971422814791
0,18,ecom,101.28,7011,1.0,55.85,115.25,M000210,M000041,1,0.36002467666244087
0,20,contactless,60.57,5541,2.0,157.13,114.11666666666666,M000036,M000210,1,0.011286012056859857
0,22,ecom,14.99,5968,3.0,217.7,142.36666666666667,M000083,M000036,1,0.7418890420907469
0,20,ecom,81.91,4900,0.0,0.0,2753.55,M000011,M000083,1,0.005288728645957113
0,11,contactless,14.75,5411,1.0,81.91,909.85,M000929,M000011,0,0.0002496418924975412
0,13,ecom,35.3,5999,2.0,96.66,117.45,M000018,M000929,1,0.4381501916046748
0,10,ecom,23.68,5812,2.0,50.05,1241.1,M000220,M000018,1,0.037487273213486265
0,11,magstripe,37.95,5812,2.0,58.98,89.05,M000046,M000220,1,0.034745281788447095
0,19,contactless,43.68,5411,2.0,61.63,459.25,M000067,M000046,0,0.005474162554030296
0,10,ecom,4.99,5968,2.0,81.63,903.55,M000062,M000067,1,0.04735525455156738
0,13,ecom,288.64,7011,2.0,48.67,189.5,M000053,M000062,1,0.2884029919735993
0,16,contactless,43.1,5541,3.0,337.31,203.25,M000035,M000053,1,0.017378165731184135
0,9,ecom,31.03,5411,3.0,336.73,970.7333333333333,M000022,M000035,0,0.029945241425478168
0,15,chip,134.6,5411,0.0,0.0,1796.1166666666666,M000037,M000022,0,0.0005284486133148714
0,17,ecom,10.0,7995,1.0,134.6,137.55,M000040,M000037,1,0.37435146154690213
0,9,ecom,41.92,7832,0.0,0.0,9999.0,M000225,none,1,0.06832613652810836
0,15,ecom,29.99,5968,1.0,41.92,364.68333333333334,M000083,M000225,1,0.18342990388247882
0,16,ecom,34.14,7832,0.0,0.0,1504.2666666666667,M000023,M000083,1,0.07340443356670974
0,16,chip,375.82,5944,1.0,34.14,1425.5166666666667,M000017,M000023,1,0.0023032730841400797
0,17,ecom,25.12,5812,0.0,0.0,1490.15,M000006,M000017,1,0.006128522810446137
0,12,contactless,10.08,5411,1.0,25.12,1157.6,M000005,M000006,0,0.000188200627898983
0,14,chip,31.84,5912,2.0,35.2,134.38333333333333,M000198,M000005,1,0.036334263225005416
0,17,e-wallet,53.31,5541,2.0,41.92,185.71666666666667,M000034,M000198,1,0.020729901782914558
0,13,ecom,42.48,5411,0.0,0.0,8387.583333333334,M000106,M000034,0,0.019196808718269516
0,18,contactless,17.53,5541,1.0,42.48,302.78333333333336,M000045,M000106,1,0.00019615296449192353
0,18,contactless,26.66,5541,0.0,0.0,4328.233333333334,M000391,M000045,1,0.00041140126978984713
0,8,ecom,9.99,5968,1.0,26.66,848.7833333333333,M000148,M000391,1,0.05783387869161156
0,10,contactless,78.73,5541,2.0,36.65,96.16666666666667,M000012,M000148,1,0.023026008063981553
0,19,contactless,18.12,5812,0.0,0.0,1980.15,M000408,M000012,1,0.0003003851225550309
0,16,ecom,39.71,7832,1.0,18.12,1247.0333333333333,M000225,M000408,1,0.08985500570012946
0,12,chip,37.65,5411,1.0,39.71,1225.2666666666667,M000039,M000225,0,0.00019367163828628724
0,21,ecom,30.0,4900,1.0,37.65,552.25,M000108,M000039,1,0.060100755009325685
0,11,ecom,157.01,5999,2.0,67.65,845.7166666666667,M000043,M000108,1,0.07049142737717767
0,19,e-wallet,35.5,5411,2.0,187.01,466.75,M000182,M000043,0,0.0008805099966764754
0,21,chip,30.78,5812,3.0,222.51,112.66666666666667,M000218,M000182,1,0.03867119492007459
0,20,contactless,48.91,5812,0.0,0.0,2800.483333333333,M000094,M000218,1,0.0013170256986659915
0,19,ecom,122.3,4900,1.0,48.91,1405.0666666666666,M000137,M000094,1,0.06906422459458328
0,20,phone,58.34,5541,1.0,122.3,66.48333333333333,M000028,M000137,1,0.046143664445446306
0,16,chip,69.3,5411,0.0,0.0,5483.716666666666,M000033,M000028,0,9.245861053786495e-05
0,12,ecom,8.62,5411,0.0,0.0,2687.9,M000019,M000033,0,0.013139423798919796
0,8,ecom,29.32,5812,1.0,8.62,1152.1666666666667,M000000,M000019,1,0.003650217109349225
0,11,ecom,38.22,5999,2.0,37.94,181.71666666666667,M000190,M000000,1,0.5714638603615713
0,8,ecom,22.47,5812,1.0,38.22,1270.0666666666666,M000000,M000190,1,0.0034417893174473594
0,23,ecom,161.37,5944,0.0,0.0,3761.75,M000017,M000000,1,0.043665499813546706
0,11,contactless,16.44,5812,1.0,161.37,750.6666666666666,M000833,M000017,1,0.002441589943515304
0,13,e-wallet,41.49,5999,0.0,0.0,8764.066666666668,M000211,M000833,1,0.015736128784854645
0,13,chip,37.16,7832,0.0,0.0,2848.4,M000225,M000211,1,0.003105260350073201
0,12,phone,59.97,5812,1.0,37.16,1392.6,M000026,M000225,1,0.002092646177197332
0,19,chip,72.86,5411,1.0,59.97,442.31666666666666,M000039,M000026,0,0.0003204112188329761
0,9,chip,280.67,7011,2.0,132.82999999999998,849.7666666666667,M000003,M000039,1,0.0036840194251260092
0,8,contactless,16.36,5812,0.0,0.0,4251.833333333333,M000000,M000003,1,0.0001936079064243748
0,19,contactless,97.73,5812,1.0,16.36,665.8833333333333,M000120,M000000,1,0.005180648158027011
0,20,e-wallet,127.13,5999,2.0,114.09,22.416666666666668,M000190,M000120,1,0.12149958250080127
0,10,chip,66.6,5411,2.0,224.86,881.15,M000039,M000190,0,0.001074731988541123
0,8,ecom,8.69,5817,1.0,66.6,1273.6666666666667,M000015,M000039,1,0.042250442236122614
0,11,contactless,122.87,5411,1.0,8.69,178.15,M000104,M000015,0,0.027514246775930888
0,22,ecom,48.25,5999,0.0,0.0,2098.9666666666667,M000249,M000104,1,0.12355459163636898
0,10,ecom,67.58,5999,1.0,48.25,770.05,M000016,M000249,1,0.03415503836648155
0,19,chip,77.44,5541,2.0,115.83,495.68333333333334,M000063,M000016,1,0.001525026046184347
0,20,contactless,13.84,5411,3.0,193.26999999999998,96.05,M000033,M000063,0,0.005328129801825386
0,14,chip,29.91,5411,0.0,0.0,3920.0833333333335,M000039,M000033,0,0.00018670803001607833
0,13,ecom,27.49,7832,0.0,0.0,2840.9166666666665,M000235,M000039,1,0.06003018386742132
0,17,contactless,49.38,5541,1.0,27.49,268.85,M000222,M000235,1,0.0028396273720084375
0,16,ecom,19.99,5968,0.0,0.0,2797.4666666666667,M000004,M000222,1,0.04181401580269287
0,10,chip,88.63,5812,0.0,0.0,9999.0,M000008,none,1,0.000507145223746401
0,21,contactless,40.49,5812,1.0,88.63,682.05,M000046,M000008,1,0.002465997207938921
0,20,ecom,20.74,5411,1.0,40.49,1387.2166666666667,M000024,M000046,0,0.010337524652157391
0,18,chip,111.5,5411,1.0,20.74,1321.9333333333334,M000002,M000024,0,0.0005175738165483541
0,6,ecom,38.16,7995,1.0,111.5,707.4666666666667,M000040,M000002,1,0.08036932212702103
0,17,chip,61.33,5812,0.0,0.0,4994.416666666667,M000059,M000040,1,0.0009133616914944524
0,16,e-wallet,91.36,5817,1.0,61.33,1378.3,M000029,M000059,1,0.006108353622153895
0,11,ecom,430.72,7011,1.0,91.36,1139.1833333333334,M000210,M000029,1,0.16296358214978324
0,18,contactless,17.51,5812,0.0,0.0,1823.9833333333333,M000013,M000210,1,0.0006429474380699727
0,13,contactless,5.24,5411,1.0,17.51,1165.9333333333334,M000022,M000013,0,0.0019988322329318317
0,19,chip,28.9,5411,1.0,5.24,320.1166666666667,M000173,M000022,0,0.00036437031764279475
0,15,chip,31.94,5812,0.0,0.0,2689.266666666667,M000220,M000173,1,0.000792861189601164
0,14,chip,119.47,5411,0.0,0.0,8568.0,M000030,M000220,0,9.245861053786495e-05
0,9,ecom,124.59,5411,1.0,119.47,1145.1333333333334,M000024,M000030,0,0.021631096617350666
0,18,contactless,37.39,5411,1.0,124.59,501.25,M000176,M000024,0,0.0005002002075865098
0,19,ecom,52.3,5999,0.0,0.0,1527.7,M000134,M000176,1,0.10829965596959665
0,18,ecom,43.69,5999,0.0,0.0,2834.0333333333333,M000001,M000134,1,0.04591004051101435
0,21,chip,18.49,5411,0.0,0.0,3067.0666666666666,M000649,M000001,0,0.0006574081735115971
0,8,ecom,94.47,5817,0.0,0.0,6395.05,M000101,M000649,1,0.08353934359377747
0,11,ecom,45.36,5999,0.0,0.0,1623.9,M000016,M000101,1,0.04581506096339945
0,14,chip,15.74,5912,1.0,45.36,155.7,M000215,M000016,1,0.019203676626448434
0,16,chip,31.89,5812,0.0,0.0,3036.7166666666667,M000008,M000215,1,8.596444337779256e-05
0,17,ecom,58.18,5999,1.0,31.89,54.31666666666667,M000158,M000008,1,0.511490404821277
0,9,contactless,41.41,5812,0.0,0.0,2390.4,M000116,M000158,1,0.003336070786578007
0,19,ecom,102.71,4511,0.0,0.0,4909.1,M000154,M000116,1,0.05974981899974302
0,11,contactless,12.03,5912,0.0,0.0,2383.366666666667,M000064,M000154,1,0.0029866899221253906
0,18,chip,45.05,5411,1.0,12.03,428.15,M000030,M000064,0,0.000632733892845249
0,20,contactless,59.22,5541,2.0,57.08,137.96666666666667,M000034,M000030,1,0.027888230156253472
0,23,magstripe,59.8,5541,3.0,116.3,205.35,M000034,M000034,1,0.06138525484603975
0,13,e-wallet,60.48,5817,3.0,164.07,833.75,M000029,M000034,1,0.005189027263869129
0,21,ecom,44.89,5999,2.0,120.28,430.93333333333334,M000001,M000029,1,0.10862826607752962
0,19,contactless,35.0,5411,1.0,44.89,1374.45,M000037,M000001,0,9.942221880807388e-05
0,14,ecom,10.25,5411,1.0,35.0,1127.65,M000030,M000037,0,0.007099598073006094
0,17,e-wallet,225.22,5817,2.0,45.25,193.68333333333334,M000161,M000030,1,0.11364531605939558
0,16,chip,43.48,5812,0.0,0.0,2819.6666666666665,M000020,M000161,1,0.0005515534166048386
0,11,e-wallet,49.46,5999,0.0,0.0,3967.983333333333,M000514,M000020,1,0.009536890885175888
0,12,ecom,12.7,5411,1.0,49.46,93.96666666666667,M000024,M000514,0,0.2512749302262484
0,10,chip,17.66,5411,2.0,62.16,1324.8666666666666,M000037,M000024,0,0.000792575786871358
0,11,chip,79.31,5411,2.0,30.36,62.28333333333333,M000660,M000037,0,0.021277142396211608
0,21,chip,19.99,5411,0.0,0.0,3436.7,M000005,M000660,0,0.00018123701962877406
0,15,ecom,142.05,7995,0.0,0.0,3973.6833333333334,M000092,M000005,1,0.10628159278532506
0,13,e-wallet,666.31,5944,0.0,0.0,2760.2166666666667,M000183,M000092,1,0.024711441329960584
0,8,ecom,50.82,5999,0.0,0.0,2616.116666666667,M000049,M000183,1,0.10171064460655371
0,16,ecom,29.99,5968,1.0,50.82,443.6,M000004,M000049,1,0.0693140294430962
0,22,ecom,9.99,5968,0.0,0.0,3242.35,M000084,M000004,1,0.11351223088868163
0,19,ecom,38.63,5999,0.0,0.0,9999.0,M000085,none,0,0.061643970929381044
